# LSV-Names	Median-Attributions	Corrected P-values (FDR <= 1%)
gene:ENSG00000177731:s:18248550-18248759	0.000300743765045185	1.1980502768037843e-259
gene:ENSG00000101146:s:57373663-57373738	0.00035170194492680526	1.3864266695387664e-259
gene:ENSG00000149792:s:65124725-65125612	0.00035233453995086016	3.5965295660363526e-256
gene:ENSG00000055130:s:148783971-148784380	0.00041961219857839665	4.5490102575315947e-256
gene:ENSG00000135185:s:87198228-87199613	0.0003933740361649053	1.1470553183544348e-255
gene:ENSG00000176853:s:123799772-123799885	-0.000863703928137757	2.44854473570701e-255
gene:ENSG00000140829:s:72109415-72109756	0.00030115687971594843	3.1660212462935603e-255
gene:ENSG00000167674:s:4493982-4494057	0.0002979491658245461	1.5250703383018724e-252
gene:ENSG00000275700:t:36990774-36990857	0.00032099998602190685	1.9914299862089676e-251
gene:ENSG00000184661:t:25469763-25469980	0.0008937617255259315	6.883401867721831e-249
gene:ENSG00000162972:t:199959266-199959344	0.0002847541042228967	1.6478771211796738e-246
gene:ENSG00000152556:s:48145210-48145319	0.0003908997222828601	3.968761198810888e-245
gene:ENSG00000276612:s:5118690-5118847	0.00035421185070246155	6.272455859950999e-245
gene:ENSG00000205726:s:33829624-33829745	-0.0007983087547598095	3.1120731099290364e-243
gene:ENSG00000154727:s:25745210-25745354	-0.003186867603460736	1.6065825910893572e-242
gene:ENSG00000115524:s:197402948-197403059	0.0004065521118544544	7.2802068524133445e-239
gene:ENSG00000234545:s:92569542-92569915	0.000543947667852438	5.925446379239864e-238
gene:ENSG00000213599:s:30203268-30203685	0.0002767247247364842	1.106980575916936e-236
gene:ENSG00000136270:s:45101171-45101372	0.00036655389830227104	3.8753002254055714e-235
gene:ENSG00000131504:s:141529603-141530056	0.0003986082893451675	4.421470447064435e-235
gene:ENSG00000081791:t:141934494-141934996	0.00035533058248177945	1.6254616937578764e-233
gene:ENSG00000105127:s:15360848-15361070	0.0002267852378006977	4.300325862421928e-233
gene:ENSG00000100029:s:30581528-30581644	0.00029617632814431873	2.087682135098054e-230
gene:ENSG00000135521:s:143862056-143862243	0.000263092604302074	2.8228673176386943e-230
gene:ENSG00000128050:s:56446695-56446873	0.00038294374764012587	1.1878864716815395e-229
gene:ENSG00000168701:s:67228355-67228414	0.00026895333189086375	1.4238832210977916e-228
gene:ENSG00000123136:s:14409037-14409184	0.00026219761215957134	2.7466827422826388e-226
gene:ENSG00000164904:s:126550196-126550293	0.00032235708400643067	1.4182553572885824e-225
gene:ENSG00000139641:s:56143445-56143633	0.00026384317018237767	6.500250263670053e-225
gene:ENSG00000153207:s:246916142-246916395	9.860154546018653e-05	1.1926217969761746e-223
gene:ENSG00000204394:t:31782721-31782845	0.000490509234822676	1.111091751541249e-222
gene:ENSG00000105953:s:44694424-44694576	0.00041415362956743633	5.354254385959065e-216
gene:ENSG00000126107:s:45003830-45003960	0.00024112331308167245	3.3607234811423276e-215
gene:ENSG00000145191:t:184142779-184142886	0.0002935858017410673	9.533775694600727e-215
gene:ENSG00000100380:s:40844839-40844939	3.6139624122818965e-05	1.4786599282269675e-210
gene:ENSG00000153207:t:246913232-246913412	8.387302513868954e-05	2.025340278375986e-210
gene:ENSG00000103549:t:30768103-30768531	0.0003437243122640814	3.57268139059437e-210
gene:ENSG00000197081:t:160103746-160103815	0.0003884862024369647	1.3540167928668166e-209
gene:ENSG00000135365:s:45938157-45938312	0.00044157715819002756	3.0596418061389953e-209
gene:ENSG00000122378:t:80422417-80422589	0.00042982860875479954	2.6570733570191086e-208
gene:ENSG00000198937:s:37485100-37485206	0.0005070086040598937	3.777702779907997e-208
gene:ENSG00000101247:s:13815944-13816546	0.00024121562270450046	5.284719185933381e-208
gene:ENSG00000166971:t:53495073-53495173	3.227239473262591e-05	7.911619002517333e-208
gene:ENSG00000143862:s:202138368-202138448	0.0004377656561834439	8.897455174863685e-207
gene:ENSG00000004897:s:47158206-47158303	0.0009863447715510087	7.86943948416512e-206
gene:ENSG00000203485:s:104706910-104707051	0.00033362492377927863	1.7888453611828765e-205
gene:ENSG00000052841:s:43489797-43490358	0.0002505674169102025	2.2476552492958596e-204
gene:ENSG00000197771:s:119847613-119847713	0.00047574304825877674	1.0193242521013383e-203
gene:ENSG00000172239:t:43538922-43539035	1.3138100927588844e-05	4.986799624540402e-202
gene:ENSG00000111906:t:125298650-125298816	0.0002562755234443559	6.16012229330443e-201
gene:ENSG00000277957:s:7570292-7570503	0.00033982677364308644	9.70742532525993e-201
gene:ENSG00000103978:s:42227615-42227769	0.0004058731203695187	1.6133810396865245e-200
gene:ENSG00000176623:t:86486561-86486643	0.00026101913825719956	2.6555742449657214e-199
gene:ENSG00000167674:t:4491764-4491840	0.0004689060788179849	6.317295391086946e-198
gene:ENSG00000149091:t:46374399-46374454	6.146211164841945e-05	9.693967496557664e-198
gene:ENSG00000136485:s:63583502-63583711	0.00035710577099911994	1.5009640401231106e-197
gene:ENSG00000145740:s:69123199-69123539	0.00042654701517239594	1.5232868077836176e-197
gene:ENSG00000187954:s:144451120-144452570	0.0003704049207680731	2.5197421737313944e-197
gene:ENSG00000151239:s:43800435-43800530	-2.560246564045047e-05	3.310397516521417e-197
gene:ENSG00000119729:t:46576561-46577125	7.436111211781847e-06	1.2845825992154892e-195
gene:ENSG00000134152:s:34147200-34147214	-0.0008939903168015906	4.202144245403996e-194
gene:ENSG00000164096:t:119296419-119298779	0.00037833808834051994	2.5152886492281177e-193
gene:ENSG00000163319:s:83459620-83459797	0.0002682793480160789	1.0487708962385211e-192
gene:ENSG00000189266:t:23961440-23963462	5.302597463274782e-05	1.4616745863844922e-192
gene:ENSG00000239697:t:7550799-7550852	0.0004558564065212297	2.7009037216625905e-192
gene:ENSG00000103423:s:4443017-4443164	0.00032754028060631024	6.2156778522075455e-192
gene:ENSG00000167615:s:54457734-54457848	0.00034860652903938544	6.551319289238033e-192
gene:ENSG00000143624:s:153766475-153767827	0.0004023772022208155	2.0849300434535667e-191
gene:ENSG00000059573:s:95613966-95614161	0.00031132745609225844	5.122722385779707e-191
gene:ENSG00000113328:s:163442045-163442143	0.00034910472427859926	7.041437124798168e-189
gene:ENSG00000120910:s:22532225-22532306	0.00029493417326731836	1.2602514396005652e-187
gene:ENSG00000133422:s:30934504-30935161	0.0003185249923744449	4.837790094689011e-186
gene:ENSG00000067177:s:72695708-72695876	4.9010447411955236e-05	1.4489901984011337e-179
gene:ENSG00000156831:s:125357218-125357319	0.0003527977752063686	2.3618259238466898e-179
gene:ENSG00000132382:s:4545610-4545761	0.0003844821314403637	5.761068649841508e-179
gene:ENSG00000090054:t:92112455-92112562	-0.0014095086133958312	6.095596318887438e-178
gene:ENSG00000126858:s:32175962-32176015	0.0025875107840109737	5.771561110820499e-177
gene:ENSG00000172977:s:65713744-65713848	0.0003076167662337356	1.0943414105596745e-176
gene:ENSG00000138674:s:82854903-82855029	0.0003409152143534431	1.481729821907933e-175
gene:ENSG00000121680:s:45914123-45914217	0.00023212042412309796	2.4655181967969105e-175
gene:ENSG00000068394:s:49115891-49116014	0.0002415418868810893	1.6461518751778445e-174
gene:ENSG00000175220:t:46681664-46682182	0.0004115712131301525	1.8839401900458278e-174
gene:ENSG00000120656:s:28613247-28613493	0.00019302828703217647	2.7256468361007045e-173
gene:ENSG00000244005:s:35673601-35673684	0.0003439795459420789	1.2198332898428329e-172
gene:ENSG00000104412:s:108476498-108476892	0.00026295112520638425	2.078986795055614e-170
gene:ENSG00000114126:s:141959674-141959840	0.0002800677598559954	2.218260473190361e-170
gene:ENSG00000103671:s:64395398-64395531	0.00030033830059044255	4.1323862506529184e-169
gene:ENSG00000177239:s:137101005-137101153	0.00038166545130047653	4.860362334116698e-168
gene:ENSG00000127580:s:685257-685597	0.00028944311570587767	1.9085627781131543e-167
gene:ENSG00000137414:s:17604906-17605029	-0.0017372203391152708	9.874004180606392e-167
gene:ENSG00000006744:t:12995940-12995978	0.0003383250542075172	1.401067663243058e-166
gene:ENSG00000128829:s:39990273-39990377	0.00030113925077083776	1.0384015248144604e-165
gene:ENSG00000100029:s:30581334-30581408	0.00020719110940406818	4.223369465639248e-165
gene:ENSG00000112031:t:152992857-152992974	-1.4059914503344854e-05	8.871033120442244e-164
gene:ENSG00000142546:s:49556316-49556452	0.00030255590825370866	1.725494938052586e-163
gene:ENSG00000025772:s:44943413-44943592	0.00030025202285509833	2.3873270138503483e-163
gene:ENSG00000113716:s:150041785-150041969	0.00030812303887598424	2.505163832451906e-162
gene:ENSG00000067177:t:72684498-72684580	4.4992949528759275e-05	3.1877977239053872e-161
gene:ENSG00000183431:s:37978988-37979199	0.000486821294017716	3.361585126273361e-160
gene:ENSG00000197771:t:119842782-119843426	0.00041900541577700583	3.4844508482247685e-159
gene:ENSG00000196235:s:39458352-39458887	0.0003335354964629192	4.0916026002908803e-159
gene:ENSG00000198677:t:95478290-95478442	0.00031118149769367333	8.413799421291879e-159
gene:ENSG00000135124:t:121233523-121233547	0.00042355375754171747	1.8912587912354788e-157
gene:ENSG00000169682:s:28981898-28982056	0.0003144673699392951	4.4266857959808203e-157
gene:ENSG00000186141:s:145839880-145839991	0.00020215951652121497	1.649439832103844e-156
gene:ENSG00000197498:s:111024183-111024346	0.0002344510154540978	5.097084242258234e-156
gene:ENSG00000160917:s:99450052-99450371	0.0002552832081692425	7.052386019097824e-156
gene:ENSG00000108055:t:110604231-110604636	3.3929567327527635e-05	8.854881079159904e-156
gene:ENSG00000136861:s:120415040-120415159	0.00028658791541614803	2.399853280042238e-155
gene:ENSG00000113141:s:140648314-140648537	1.7448897659508967e-05	3.017907597360629e-153
gene:ENSG00000177951:s:205952-206060	0.00019913501015084923	3.357338778409627e-153
gene:ENSG00000108848:s:50740267-50740345	0.00027574108482500973	7.022212854106888e-153
gene:ENSG00000124784:s:7404705-7405184	0.00034603032781150997	1.1704742788859044e-152
gene:ENSG00000119977:s:95685556-95685636	0.00027769565134416177	1.6116210322325283e-152
gene:ENSG00000139641:s:56138384-56138499	0.000346006289411055	1.785708707240259e-151
gene:ENSG00000160803:t:156043998-156044223	-0.0021226937249161663	2.084385280385557e-150
gene:ENSG00000118689:s:108663455-108664889	3.60727455845108e-05	2.5579202493907086e-150
gene:ENSG00000067177:s:72705198-72705245	0.0038602463188145237	5.541433598597378e-149
gene:ENSG00000148300:s:133412299-133412510	0.00023189850494700236	1.4888154539441957e-148
gene:ENSG00000085733:s:70407298-70407384	0.00041384800941445893	1.9526276436137376e-148
gene:ENSG00000188818:t:795915-795936	0.002762895214097154	2.154348948417562e-148
gene:ENSG00000104957:s:13756197-13756279	3.6304643438896414e-06	3.070809086494914e-148
gene:ENSG00000047315:s:57023227-57023580	0.00027101522702121833	3.435559368411701e-148
gene:ENSG00000116791:s:74706899-74706994	0.0002816645985752167	1.718604876629632e-147
gene:ENSG00000116752:s:114570700-114570750	0.0002732162569027182	2.4530537735754015e-147
gene:ENSG00000198055:t:177434902-177434939	0.0002617326100099736	7.411595452352071e-147
gene:ENSG00000164904:t:126549504-126550002	0.0002650344923592789	7.558785576781101e-147
gene:ENSG00000173171:s:155210346-155210435	0.00036603418159686775	1.711385610686967e-146
gene:ENSG00000157557:s:38814241-38814396	0.0003471913193531257	2.648574427771967e-146
gene:ENSG00000198836:t:193662822-193662962	0.0003755524706976766	4.3205159818211825e-146
gene:ENSG00000137996:s:100285228-100285322	0.00026175526045587916	1.5037603659466866e-145
gene:ENSG00000213445:s:65649262-65649480	0.00024495940102211325	2.573695988126918e-145
gene:ENSG00000178028:s:44218962-44219249	0.00028556707381433976	6.979555496179446e-145
gene:ENSG00000157954:t:5229408-5229765	0.000362023443503607	8.836371232793951e-145
gene:ENSG00000148688:s:90874858-90874924	0.0004015856119859691	3.7040875466847e-143
gene:ENSG00000069329:s:46677315-46677686	0.0003348829354972564	4.657857595057394e-142
gene:ENSG00000001036:t:143494811-143495847	0.00035199992501895805	1.2045485852981657e-141
gene:ENSG00000134480:s:87407976-87408006	0.00023048973299467424	1.449888432479689e-141
gene:ENSG00000100764:t:90263318-90263446	6.660575389117731e-06	2.622676219524856e-141
gene:ENSG00000119392:s:128539616-128539877	0.0003798763245573018	3.893082153467011e-141
gene:ENSG00000163714:s:143022853-143023395	0.0003110937048768311	8.327397844984562e-141
gene:ENSG00000151923:s:119582459-119582608	0.0003727310044782774	8.344341127660851e-141
gene:ENSG00000107833:t:101781325-101781632	0.00020787498229286286	1.250146110526025e-140
gene:ENSG00000178878:t:12826000-12826070	0.0003502304670239824	1.2646438111880405e-139
gene:ENSG00000186166:t:119011207-119011344	4.908786727540982e-06	3.1688743138003803e-139
gene:ENSG00000155906:s:151422541-151422605	0.0003847731943282608	5.842755614856161e-139
gene:ENSG00000113194:s:176496389-176496986	0.00036494032899781284	9.136110744643528e-139
gene:ENSG00000105618:s:54128073-54128200	0.0002199773053675778	1.8601430538866426e-137
gene:ENSG00000142798:s:21831652-21831853	0.0003452344090865518	2.6912676354913666e-137
gene:ENSG00000164654:s:7594980-7595132	0.00024028401851692801	2.757908743567472e-137
gene:ENSG00000184708:t:31440704-31440868	0.0002699695768839359	2.018183558418817e-136
gene:ENSG00000088367:s:36221864-36221944	0.000363109330431445	2.533199174406769e-136
gene:ENSG00000120686:t:38358093-38358132	0.00015571125997858228	3.3343486369415283e-136
gene:ENSG00000141456:s:4671691-4671904	0.0002888974981792905	6.754131070609743e-136
gene:ENSG00000108039:s:109873367-109873577	0.00020100504034228564	3.968492205860528e-134
gene:ENSG00000166199:t:43919918-43920266	0.00029175055450923005	7.193164516881236e-134
gene:ENSG00000064932:s:1123534-1123735	0.0003263501778858085	7.698465004591625e-134
gene:ENSG00000103335:s:88716559-88716792	0.0002695790006103375	1.0090223923910653e-133
gene:ENSG00000124784:s:7405249-7405355	0.00022386200390844875	2.1980559062635376e-133
gene:ENSG00000100220:s:32406662-32406761	0.00026825003025588513	3.1641498991458166e-133
gene:ENSG00000140400:t:75361599-75361720	2.5213078068592226e-06	2.5848797174101288e-132
gene:ENSG00000071894:s:144395098-144395182	0.0002703281839158698	5.061178171786682e-131
gene:ENSG00000125779:s:3916799-3917050	0.0002840501744788583	1.5450346146391166e-130
gene:ENSG00000105287:s:46691533-46691851	0.00023832138315963005	2.253856578038685e-130
gene:ENSG00000075151:t:20827617-20827698	0.00029022366995358674	7.0320409459058745e-130
gene:ENSG00000024048:s:42676765-42676873	0.0002824767887261816	2.7302304101993987e-128
gene:ENSG00000141456:s:4675079-4675195	0.00031183271106979035	4.155485506084691e-128
gene:ENSG00000105705:s:19279213-19279668	0.00033451417874367254	1.0217574264412266e-127
gene:ENSG00000137522:s:71994719-71994852	0.0002495222397869982	1.3538430437176888e-127
gene:ENSG00000180228:s:178436145-178436319	3.13857506965746e-06	9.508137879013693e-127
gene:ENSG00000131473:s:41901696-41901837	0.0004505392397492855	1.1018399772153679e-126
gene:ENSG00000182872:t:47179103-47179163	0.00023672487503227765	1.4675118139415373e-126
gene:ENSG00000146067:s:177524185-177524500	0.0004570424087619079	1.80881219879467e-126
gene:ENSG00000136718:t:130344629-130345020	0.00016993487077902457	1.7371650250012138e-125
gene:ENSG00000104881:s:45385824-45385957	0.00021796362649785	8.723854752835923e-125
gene:ENSG00000056097:s:32364164-32364938	0.0003227855786413092	2.930599012008441e-124
gene:ENSG00000164818:s:761753-761896	0.00029644101591756733	5.63132002582934e-124
gene:ENSG00000185414:s:99195116-99195189	0.0003639729832309589	3.106948281379036e-123
gene:ENSG00000145337:t:88520985-88522029	0.0003810347192155436	4.350896614209654e-123
gene:ENSG00000265491:s:145751438-145751521	0.0002772103602069355	1.0736538974931773e-122
gene:ENSG00000050748:t:180246028-180247510	0.0004821596539459855	1.3842627842181973e-122
gene:ENSG00000006634:s:87900221-87900349	1.616784647145337e-05	2.1005582031776805e-122
gene:ENSG00000115364:s:75646979-75647693	0.0002488312965961391	2.731950228362056e-122
gene:ENSG00000108094:s:35013699-35013800	0.00019129190815334054	5.636799180085551e-122
gene:ENSG00000164609:t:160401641-160403464	0.000208270039481234	4.1807503342357e-121
gene:ENSG00000173801:s:41769414-41769677	0.0004404550068231836	4.9287625179364525e-121
gene:ENSG00000068912:s:53808299-53808460	0.00027319628351704666	6.104988490480709e-121
gene:ENSG00000165819:t:21498133-21498730	2.3373551599298354e-06	7.71114159136274e-121
gene:ENSG00000167778:t:53066573-53066692	0.00019444489185921636	4.4356986835377244e-120
gene:ENSG00000198793:t:11109457-11109729	0.00022662059579533095	7.461485890874118e-120
gene:ENSG00000127511:s:16878183-16878390	-3.030611593802131e-06	8.859642821062242e-120
gene:ENSG00000110107:s:60902740-60902881	0.00025188414753834923	1.0386936147810636e-119
gene:ENSG00000154727:t:25764210-25764350	6.342189987871318e-06	1.2795209797055763e-119
gene:ENSG00000205220:s:67936191-67936312	0.0002887658733950087	1.8329958309410284e-119
gene:ENSG00000006282:s:50548267-50548453	0.0003564737361517081	2.0670911878151957e-119
gene:ENSG00000147874:t:19080479-19080672	-0.0008482982287501553	2.504941772566008e-119
gene:ENSG00000167114:s:128352638-128352747	0.0003887936584907158	1.229250635731861e-118
gene:ENSG00000164985:s:15478477-15478552	-1.978718611118873e-05	7.281224317711743e-118
gene:ENSG00000007520:s:1351379-1351598	0.00024762558861644054	9.049522572458696e-118
gene:ENSG00000102858:s:4682823-4682946	0.0005059497991256058	1.6137514188373366e-117
gene:ENSG00000163608:s:113011045-113011165	0.000397213852860178	1.981786172573982e-117
gene:ENSG00000047249:t:53795647-53795839	0.00027112749984613315	4.858286524508685e-117
gene:ENSG00000157637:s:81284850-81285714	0.00028878106148061216	6.712981031833357e-117
gene:ENSG00000285292:s:151218749-151218873	0.0002827921053145051	1.3001412560324447e-116
gene:ENSG00000144136:s:112661142-112661580	0.00043201045167712206	3.252970434478936e-116
gene:ENSG00000141556:s:82927905-82927988	0.00031892811809568704	4.576479765330382e-115
gene:ENSG00000129515:s:34593045-34593150	0.00018926826133294216	3.448507618728261e-114
gene:ENSG00000197702:t:12518445-12518517	0.00030208704244185616	5.816635300452844e-114
gene:ENSG00000257923:s:102111698-102112010	0.0003844563524878752	1.899928685695618e-113
gene:ENSG00000112031:t:152987362-152990095	-0.00025599008002031936	2.0163695932871138e-113
gene:ENSG00000132275:s:6600926-6601055	0.00024534694167155726	6.85595536837696e-113
gene:ENSG00000087470:s:32730988-32731134	0.00035160327074237554	1.322904564153399e-112
gene:ENSG00000184787:s:44788060-44788095	0.0002675390455639955	3.086854615693823e-112
gene:ENSG00000119688:s:74292748-74292826	0.00024349309885352596	5.378897631426513e-112
gene:ENSG00000162433:s:65224752-65224870	1.2955120540620715e-05	6.247716318485812e-112
gene:ENSG00000241058:s:18548108-18548247	0.0003343297936406259	9.078935744713227e-112
gene:ENSG00000135372:s:34138872-34139287	0.0003742641184981215	9.610713476037875e-112
gene:ENSG00000148688:s:90875558-90875614	0.00028488909882245524	9.729204222281485e-112
gene:ENSG00000168610:s:42324711-42324846	0.0003234644256282116	8.622140809257948e-111
gene:ENSG00000086232:s:6049784-6050045	0.00031629519960013196	2.0942379176964283e-110
gene:ENSG00000167674:s:4491566-4491682	0.0004352878273094552	3.6468528462932745e-110
gene:ENSG00000100239:t:50416092-50416210	0.0003344492452789702	6.912895824709747e-110
gene:ENSG00000183751:s:1978149-1978220	0.0002033535300426947	3.810149986602528e-109
gene:ENSG00000136261:t:16682780-16682845	0.00024372213672456183	1.0638116342392027e-108
gene:ENSG00000176871:s:118043133-118043377	0.00021234097836788	1.1292384779825902e-108
gene:ENSG00000126602:t:3685996-3686136	0.00043439682142501826	6.072764935833171e-108
gene:ENSG00000085872:t:16520723-16520912	0.0003797805108334108	1.4644983739053084e-107
gene:ENSG00000174842:t:92247062-92247144	3.7544440587351297e-06	2.5134759630154492e-107
gene:ENSG00000147874:t:19070219-19070300	1.0596271868961281e-05	6.114495009117525e-107
gene:ENSG00000061938:s:195879049-195879486	0.0002715657668148311	7.330758936602062e-107
gene:ENSG00000257315:s:203851057-203851124	-8.782686957669003e-06	1.2587202469157446e-106
gene:ENSG00000167325:s:4126684-4126949	0.0003470518563470921	1.628585334521013e-106
gene:ENSG00000234545:t:92577103-92577394	2.590402135947529e-05	2.4140014296244344e-106
gene:ENSG00000115084:s:113735777-113736183	0.00031074911916379393	4.472130008038659e-106
gene:ENSG00000198952:s:156278936-156279034	2.549320984788833e-06	4.508158382397622e-106
gene:ENSG00000103335:s:88716198-88716277	0.00018264816557919336	5.241208209772381e-106
gene:ENSG00000018510:s:177521269-177521368	0.0002446101675028268	6.288399263149235e-106
gene:ENSG00000099949:s:20996689-20996801	0.0003351364420587117	1.1180846631122272e-105
gene:ENSG00000175220:s:46686747-46688260	0.00029300146306390556	1.1437388743899148e-105
gene:ENSG00000152700:t:134608372-134608503	0.00029676084800027007	1.835952515435684e-105
gene:ENSG00000186716:s:23273081-23273133	0.000262620705603346	1.842505506803869e-105
gene:ENSG00000131473:s:41872032-41872182	0.00027895919997651827	3.3198074056101043e-105
gene:ENSG00000128228:s:21642261-21642523	0.00020609674487101221	4.789282590382713e-105
gene:ENSG00000075413:s:103465714-103465898	0.00029532312350420725	8.593832042875934e-105
gene:ENSG00000165458:s:72230967-72231189	0.00026226991708828767	1.9107222300162656e-104
gene:ENSG00000149428:s:119051438-119051625	0.00029203364245993153	3.7749114367916494e-104
gene:ENSG00000053501:s:17215346-17215507	0.00020218225344757756	5.4833590822292984e-104
gene:ENSG00000114503:t:196936777-196937082	0.00022238986730154726	1.552761902479806e-103
gene:ENSG00000136731:s:128177832-128177920	0.00025006925183344197	9.903082763561514e-103
gene:ENSG00000088812:s:3596377-3596429	0.00028939451792767547	1.0203030723163356e-102
gene:ENSG00000154001:t:63393820-63393928	0.0003217667269904592	1.1950079050411838e-102
gene:ENSG00000092445:s:41570604-41570699	-0.00161143980062312	3.738646196020481e-102
gene:ENSG00000166902:t:59807236-59807849	0.0002796973134607631	3.934047253687045e-102
gene:ENSG00000129351:s:10670499-10670608	0.00030292252894348044	6.468282116644985e-102
gene:ENSG00000285713:t:145081660-145081750	-1.506010573345952e-05	1.1949788511632696e-101
gene:ENSG00000147874:t:19060088-19060223	-1.5573487102871413e-05	1.433722564314548e-101
gene:ENSG00000165782:t:20459206-20459296	0.00038202735452998307	2.129107912575954e-101
gene:ENSG00000100897:s:24118388-24118534	0.00022371957336329935	2.1739679667858086e-101
gene:ENSG00000111196:s:10610611-10610680	0.00020856352075228747	3.2281151538960086e-101
gene:ENSG00000106723:s:88426382-88426591	0.0003338162781830276	5.144616493326028e-101
gene:ENSG00000133818:s:14294760-14294862	-1.7684941166053518e-05	7.975934829036262e-101
gene:ENSG00000164961:s:125043992-125044094	0.00024646129568042726	1.6268612228385925e-100
gene:ENSG00000197555:s:71724603-71724835	0.00047772920770461445	1.688470404389944e-100
gene:ENSG00000132424:s:99409173-99409344	2.0797169883225306e-06	1.861133722340724e-100
gene:ENSG00000101266:s:487427-487582	-0.0014804445870660566	1.9560366953666007e-100
gene:ENSG00000169857:t:33867590-33867855	2.334031733738458e-06	2.1207624281912106e-100
gene:ENSG00000147874:s:19063008-19063193	-1.7148553738078806e-05	3.4678214077550153e-100
gene:ENSG00000145241:s:67544149-67544195	-0.0037374022130508733	4.602170402045085e-100
gene:ENSG00000140367:s:75890919-75891014	0.0004605316889372708	1.2124448561182353e-99
gene:ENSG00000064932:s:1109292-1109423	0.0003792456065819061	1.2801612094848137e-99
gene:ENSG00000139613:s:56169776-56169919	0.0002759789435478305	1.3604257264629002e-99
gene:ENSG00000185627:s:244031-244075	0.0003119557955272199	3.680007679727634e-99
gene:ENSG00000162433:s:65218754-65218926	1.7473931418138933e-05	4.052863631816822e-99
gene:ENSG00000143486:s:206599733-206599920	0.00025529627102500205	5.002886425347361e-99
gene:ENSG00000106086:t:30060884-30060942	0.0	2.398931031651653e-98
gene:ENSG00000147874:t:19063514-19063580	-0.00197033858144081	2.6425888290839883e-98
